A 0.24356;1.45835e-08;0.268973;-0.13875;0.181224;-0.250329;0.0441513;-0.286276;-0.0949775;-0.258749;-0.210283;-0.175721;-0.288518;-0.0559271;-0.240408;0.0496993;-0.113509;0.1099;0.0290418;0.105093;0.171319;0.0897948;0.236541;0.0417682;0.10084;0.0837292;-0.0295246;0.140352;-0.147877;0.20569;-0.150553;0.339726;
C 0.341543;0;0.309002;-0.0681774;0.267418;-0.131354;0.204796;-0.170779;0.130857;-0.187971;0.0553349;-0.186826;-0.0169917;-0.164616;-0.0848997;-0.130883;-0.140833;-0.0812821;-0.180525;-0.016556;-0.210823;0.0525951;-0.231881;0.125022;-0.205402;0.192339;-0.149402;0.241438;-0.0804111;0.269272;-0.00778316;0.257778;
B 0.536316;-2.99233e-08;0.415237;-0.00936061;0.29397;-0.0172659;0.172801;-0.0268377;0.0521916;-0.041983;-0.0684468;-0.0567793;-0.188666;-0.0746851;-0.303488;-0.100522;-0.185202;-0.0753692;-0.0773161;-0.0194016;0.0264823;0.0437682;0.0468275;0.140331;-0.0733977;0.150881;-0.192153;0.139844;-0.236312;0.0293272;-0.218845;-0.0819486;
D 0.0808544;-4.53865e-09;0.0590991;0.136365;0.194519;0.170318;0.310893;0.118385;0.222083;0.0172336;0.0894393;-0.0254606;-0.0552397;-0.020941;-0.199786;-0.0143247;-0.344535;-0.0153783;-0.469903;-0.0184908;-0.325606;-0.0103277;-0.180867;-0.0105328;-0.0361546;-0.011714;0.10581;-0.0366953;0.243554;-0.0786509;0.30584;-0.199786;
E 0.212853;-6.63579e-09;0.109536;0.0400985;0.0259732;0.11188;0.0391664;0.220027;0.113404;0.280966;0.192516;0.207673;0.205233;0.100547;0.177725;-0.00681492;0.136241;-0.108922;0.077804;-0.203182;-0.0102189;-0.269749;-0.110286;-0.231833;-0.200368;-0.168332;-0.279423;-0.0906769;-0.323422;0.010798;-0.366731;0.107522;
F 0.369266;0;0.358704;-0.0489303;0.307459;-0.0782579;0.248918;-0.0908201;0.189768;-0.0787908;0.132131;-0.0594352;0.0739773;-0.0418377;0.0216716;-0.0112319;-0.0291602;0.0221129;-0.084642;0.0461971;-0.141553;0.0672402;-0.200111;0.0830423;-0.259708;0.0937415;-0.316262;0.0766673;-0.352396;0.0309252;-0.318061;-0.0106231;
G 0.274984;1.4021e-08;0.254744;-0.110163;0.180012;-0.181469;0.0806413;-0.139701;0.0449439;-0.0351984;0.121519;0.0223131;0.231438;0.000114005;0.2462;-0.0133823;0.142604;0.0309089;0.0441243;0.0850004;-0.0621065;0.121904;-0.172614;0.141914;-0.283667;0.138229;-0.371378;0.0699392;-0.408973;-0.0346714;-0.322472;-0.095737;
O 0.237526;-7.61034e-09;0.209872;-0.108579;0.151229;-0.20166;0.0572542;-0.254169;-0.053282;-0.249497;-0.144452;-0.188265;-0.209753;-0.0975579;-0.252633;0.00561777;-0.274169;0.115311;-0.229413;0.215733;-0.136199;0.263836;-0.0282573;0.236475;0.0743551;0.191367;0.158212;0.121524;0.213926;0.0254204;0.225784;-0.0755565;
G 0.31843;1.47934e-08;0.310843;-0.123492;0.163362;-0.130592;0.0558232;-0.0397208;0.164032;0.0221217;0.312404;0.0020481;0.202474;0.0198505;0.0525328;0.0280542;-0.0973296;0.0372256;-0.247424;0.0423459;-0.39322;0.00877217;-0.408805;-0.0875966;-0.273586;-0.0849371;-0.182048;0.0331482;-0.0622535;0.121724;0.0847629;0.151047;
